stdntid,female,white,black,asian,age,yearssmall,kinnercity,ksuburban,krural,ktwhite,gkthighdegree,gktyears,gkfreelunch,gkabsent,gktreadss,gktmathss,gktlstnss,gktwordss,1innercity,1suburban,1rural,1twhite,g1thighdegree,g1tyears,g1freelunch,g1absent,g1treadss,g1tmathss,g1tlstnss,g1twordss,g1readbsraw,g1mathbsraw,2innercity,2suburban,2rural,2twhite,g2thighdegree,g2tyears,g2freelunch,g2treadss,g2tmathss,g2tlstnss,g2twordss,g2readbsraw,g2mathbsraw,3innercity,3suburban,3rural,3twhite,3tblack,g3thighdegree,g3tyears,g3freelunch,g3absent,g3treadss,g3tmathss,g3tlstnss,g3twordss
17190,1.0,1,0,0,4.870736565432555,4,0,1,0,1,2.0,0.0,0.0,2.0,419.0,439.0,486.0,391.0,0,1,0,1,2.0,9.0,0.0,6.0,564.0,523.0,548.0,536.0,26.0,35.0,0,1,0,1,2.0,15.0,0.0,568.0,557.0,551.0,583.0,38.0,51.0,0,1,0,1,0,3.0,18.0,0.0,3.0,606.0,614.0,580.0,676.0
17195,0.0,1,0,0,4.95287377564221,3,0,0,1,0,2.0,13.0,0.0,7.0,439.0,449.0,532.0,444.0,0,0,1,1,3.0,11.0,0.0,2.0,519.0,553.0,577.0,514.0,29.0,42.0,0,0,1,1,3.0,14.0,0.0,555.0,565.0,610.0,583.0,44.0,56.0,0,0,1,1,0,3.0,10.0,0.0,4.0,592.0,651.0,640.0,560.0
17200,1.0,1,0,0,4.920018891558348,2,0,0,1,1,3.0,13.0,0.0,50.0,465.0,489.0,549.0,474.0,0,0,1,1,2.0,16.0,0.0,53.0,604.0,515.0,580.0,601.0,30.0,38.0,0,0,1,1,2.0,5.0,0.0,627.0,574.0,610.0,648.0,47.0,56.0,0,0,1,1,0,2.0,22.0,0.0,21.0,650.0,631.0,646.0,635.0
17202,0.0,0,1,0,3.9179449270005544,4,1,0,0,0,2.0,3.0,0.0,3.0,465.0,506.0,549.0,468.0,1,0,0,0,2.0,2.0,0.0,0.0,441.0,500.0,562.0,416.0,31.0,36.0,1,0,0,0,3.0,8.0,0.0,542.0,559.0,622.0,541.0,36.0,51.0,1,0,0,0,1,3.0,14.0,0.0,5.0,578.0,606.0,649.0,534.0
17205,1.0,0,1,0,4.917280984551359,0,1,0,0,0,2.0,10.0,1.0,5.0,440.0,500.0,461.0,414.0,1,0,0,1,2.0,2.0,1.0,5.0,447.0,474.0,501.0,451.0,14.0,32.0,1,0,0,1,2.0,1.0,0.0,508.0,525.0,570.0,478.0,16.0,45.0,1,0,0,1,0,2.0,3.0,1.0,6.0,560.0,544.0,566.0,570.0
17213,1.0,0,1,0,4.936446333600279,3,1,0,0,0,2.0,14.0,1.0,12.0,405.0,489.0,524.0,405.0,1,0,0,0,2.0,4.0,1.0,14.0,460.0,495.0,543.0,493.0,25.0,31.0,1,0,0,0,3.0,26.0,1.0,549.0,525.0,540.0,530.0,30.0,49.0,1,0,0,1,0,3.0,25.0,1.0,21.0,575.0,564.0,561.0,563.0
17229,1.0,0,1,0,5.388200989753383,3,1,0,0,0,3.0,10.0,1.0,15.0,437.0,444.0,524.0,444.0,1,0,0,0,2.0,0.0,1.0,3.0,471.0,529.0,546.0,436.0,27.0,41.0,1,0,0,1,2.0,1.0,1.0,524.0,533.0,551.0,525.0,24.0,41.0,1,0,0,0,1,3.0,14.0,1.0,9.0,580.0,577.0,582.0,599.0
17232,0.0,1,0,0,4.917280984551359,4,0,0,1,1,3.0,8.0,0.0,7.0,430.0,506.0,560.0,396.0,0,0,1,1,2.0,9.0,0.0,7.0,548.0,601.0,601.0,601.0,28.0,42.0,0,0,1,1,2.0,0.0,0.0,582.0,556.0,596.0,648.0,42.0,46.0,0,0,1,1,0,2.0,7.0,0.0,5.0,616.0,603.0,632.0,577.0
17237,0.0,1,0,0,4.941922147614256,0,0,0,0,1,2.0,14.0,0.0,19.0,465.0,484.0,520.0,474.0,0,0,1,1,3.0,9.0,0.0,10.0,519.0,495.0,554.0,524.0,29.0,39.0,0,0,1,1,3.0,10.0,0.0,618.0,590.0,551.0,605.0,47.0,54.0,0,0,1,1,0,2.0,15.0,0.0,6.0,622.0,591.0,610.0,624.0
17238,1.0,1,0,0,4.936446333600279,0,0,0,1,1,3.0,12.0,0.0,10.0,428.0,473.0,532.0,435.0,0,0,1,1,2.0,13.0,0.0,0.0,503.0,507.0,562.0,499.0,25.0,35.0,0,0,1,1,3.0,16.0,1.0,588.0,596.0,626.0,593.0,46.0,58.0,0,0,1,1,0,2.0,10.0,1.0,6.0,629.0,589.0,640.0,624.0
17239,1.0,1,0,0,4.936446333600279,4,0,0,0,1,2.0,14.0,0.0,1.0,527.0,536.0,505.0,593.0,0,0,0,1,2.0,27.0,0.0,0.0,590.0,578.0,551.0,601.0,27.0,42.0,0,0,0,1,2.0,12.0,0.0,602.0,615.0,570.0,621.0,42.0,60.0,0,0,0,1,0,3.0,19.0,0.0,1.0,657.0,642.0,597.0,740.0
17249,1.0,1,0,0,4.996680287754026,4,0,0,1,1,2.0,12.0,0.0,13.0,451.0,602.0,571.0,440.0,0,0,1,1,2.0,6.0,0.0,7.0,558.0,538.0,577.0,524.0,28.0,43.0,0,0,1,1,2.0,10.0,0.0,604.0,603.0,593.0,605.0,47.0,57.0,0,0,1,1,0,2.0,14.0,0.0,0.0,636.0,659.0,627.0,655.0
17250,0.0,1,0,0,4.99120447374005,4,0,0,1,1,2.0,12.0,0.0,7.0,448.0,536.0,536.0,444.0,0,0,1,1,2.0,6.0,0.0,4.0,553.0,545.0,534.0,577.0,29.0,42.0,0,0,1,1,2.0,10.0,0.0,582.0,603.0,572.0,583.0,45.0,58.0,0,0,1,1,0,2.0,14.0,0.0,1.0,602.0,622.0,582.0,581.0
17251,1.0,1,0,0,4.988466566733061,1,0,0,1,1,3.0,13.0,1.0,2.0,434.0,468.0,545.0,423.0,0,0,1,1,2.0,7.0,0.0,4.0,512.0,526.0,548.0,475.0,30.0,43.0,0,0,1,1,2.0,8.0,0.0,618.0,611.0,599.0,583.0,46.0,57.0,0,0,1,0,1,3.0,15.0,0.0,8.0,641.0,624.0,615.0,717.0
17252,0.0,1,0,0,4.985728659726072,1,0,0,1,1,2.0,8.0,0.0,6.0,418.0,439.0,524.0,380.0,0,0,1,1,2.0,12.0,1.0,1.0,475.0,497.0,546.0,470.0,18.0,35.0,0,0,1,1,2.0,13.0,1.0,526.0,522.0,587.0,520.0,30.0,45.0,0,0,1,1,0,3.0,8.0,1.0,0.0,577.0,585.0,606.0,567.0
17254,1.0,1,0,0,4.977514938705107,0,0,0,1,1,2.0,3.0,1.0,10.0,450.0,494.0,540.0,449.0,0,0,1,1,3.0,13.0,0.0,11.0,604.0,553.0,588.0,577.0,32.0,44.0,0,0,1,1,2.0,15.0,0.0,643.0,584.0,622.0,648.0,45.0,56.0,0,0,1,1,0,2.0,24.0,0.0,3.0,631.0,645.0,643.0,615.0
17256,0.0,0,1,0,4.9391842406072675,4,0,0,1,1,2.0,8.0,1.0,12.0,455.0,547.0,560.0,463.0,0,0,1,1,3.0,13.0,1.0,1.0,558.0,627.0,618.0,536.0,31.0,42.0,0,0,1,1,3.0,15.0,1.0,631.0,648.0,636.0,648.0,46.0,59.0,0,0,1,1,0,3.0,17.0,1.0,10.0,654.0,726.0,663.0,655.0
17260,0.0,0,1,0,4.922756798565336,0,1,0,0,1,3.0,22.0,1.0,5.0,418.0,473.0,498.0,414.0,1,0,0,0,3.0,32.0,1.0,1.0,499.0,500.0,541.0,506.0,32.0,33.0,1,0,0,0,3.0,0.0,1.0,568.0,599.0,570.0,560.0,41.0,55.0,1,0,0,0,1,2.0,0.0,1.0,0.0,606.0,604.0,590.0,581.0
17263,1.0,0,1,0,5.245829825389981,1,1,0,0,0,2.0,20.0,0.0,4.0,478.0,484.0,509.0,480.0,1,0,0,1,2.0,5.0,0.0,5.0,483.0,488.0,538.0,486.0,22.0,30.0,1,0,0,0,2.0,35.0,0.0,573.0,570.0,570.0,574.0,46.0,56.0,1,0,0,0,1,3.0,9.0,1.0,1.0,602.0,608.0,584.0,595.0
17266,0.0,0,1,0,5.500455177039912,0,1,0,0,0,2.0,6.0,1.0,14.0,490.0,602.0,578.0,541.0,1,0,0,0,2.0,24.0,1.0,11.0,519.0,578.0,548.0,506.0,26.0,43.0,1,0,0,0,3.0,24.0,1.0,550.0,570.0,575.0,541.0,40.0,50.0,1,0,0,0,1,2.0,25.0,1.0,6.0,583.0,620.0,593.0,603.0
17268,0.0,0,1,0,5.42926959485821,4,1,0,0,0,2.0,1.0,1.0,3.0,427.0,547.0,554.0,423.0,1,0,0,0,3.0,25.0,1.0,0.0,527.0,545.0,559.0,601.0,29.0,43.0,1,0,0,0,2.0,4.0,1.0,604.0,626.0,584.0,621.0,41.0,51.0,1,0,0,0,1,2.0,22.0,1.0,3.0,647.0,667.0,677.0,655.0
17269,0.0,0,1,0,5.620923085347406,0,1,0,0,1,2.0,2.0,1.0,23.0,425.0,513.0,545.0,435.0,1,0,0,1,2.0,10.0,1.0,3.0,499.0,549.0,580.0,481.0,31.0,20.0,1,0,0,1,2.0,19.0,1.0,611.0,632.0,642.0,648.0,48.0,60.0,1,0,0,1,0,2.0,23.0,1.0,5.0,647.0,659.0,660.0,655.0
17271,0.0,0,1,0,5.5031930840469006,3,1,0,0,1,2.0,0.0,0.0,9.0,500.0,489.0,540.0,474.0,1,0,0,0,2.0,9.0,0.0,13.0,519.0,523.0,559.0,524.0,31.0,41.0,1,0,0,0,3.0,33.0,0.0,593.0,543.0,596.0,593.0,46.0,56.0,1,0,0,0,1,3.0,18.0,1.0,3.0,631.0,629.0,612.0,607.0
17273,1.0,0,1,0,5.306063779543727,0,1,0,0,1,3.0,24.0,1.0,1.0,518.0,626.0,578.0,593.0,1,0,0,0,2.0,3.0,1.0,12.0,536.0,535.0,548.0,524.0,30.0,43.0,1,0,0,1,3.0,10.0,1.0,596.0,615.0,564.0,583.0,43.0,59.0,1,0,0,0,1,2.0,30.0,1.0,8.0,661.0,629.0,595.0,664.0
17276,1.0,1,0,0,5.601757736298486,4,0,1,0,0,2.0,10.0,0.0,6.0,434.0,434.0,532.0,435.0,0,1,0,1,2.0,9.0,1.0,6.0,488.0,515.0,562.0,499.0,29.0,41.0,0,1,0,1,2.0,8.0,1.0,559.0,565.0,578.0,553.0,36.0,50.0,0,1,0,1,0,3.0,17.0,0.0,4.0,587.0,594.0,608.0,595.0
17280,0.0,0,1,0,4.739317029097107,1,1,0,0,0,2.0,12.0,1.0,13.0,460.0,547.0,532.0,474.0,1,0,0,1,2.0,3.0,0.0,9.0,503.0,512.0,551.0,524.0,27.0,40.0,1,0,0,0,2.0,4.0,0.0,550.0,593.0,581.0,553.0,43.0,54.0,1,0,0,0,1,2.0,15.0,0.0,4.0,614.0,626.0,640.0,595.0
17282,0.0,0,1,0,4.928232612579314,0,1,0,0,0,2.0,10.0,1.0,3.0,400.0,494.0,482.0,396.0,1,0,0,0,2.0,35.0,1.0,13.0,439.0,456.0,509.0,441.0,18.0,34.0,1,0,0,0,3.0,32.0,1.0,547.0,517.0,551.0,525.0,20.0,45.0,1,0,0,0,1,2.0,18.0,1.0,3.0,542.0,546.0,546.0,563.0
17284,0.0,0,1,0,4.936446333600279,4,1,0,0,1,2.0,14.0,1.0,2.0,436.0,473.0,545.0,449.0,1,0,0,0,2.0,1.0,1.0,6.0,503.0,535.0,551.0,493.0,30.0,44.0,1,0,0,0,2.0,30.0,1.0,552.0,572.0,564.0,567.0,32.0,47.0,1,0,0,0,1,3.0,33.0,1.0,0.0,585.0,631.0,599.0,563.0
17286,1.0,0,1,0,5.024059357823911,0,0,1,0,1,2.0,6.0,1.0,7.0,410.0,463.0,509.0,386.0,0,1,0,0,2.0,3.0,1.0,0.0,499.0,529.0,536.0,470.0,25.0,42.0,0,1,0,0,2.0,4.0,1.0,544.0,559.0,562.0,536.0,33.0,56.0,0,1,0,0,1,3.0,19.0,1.0,2.0,622.0,612.0,656.0,588.0
17292,0.0,1,0,0,5.054176334900785,0,0,0,0,1,2.0,8.0,1.0,13.0,436.0,478.0,524.0,427.0,0,0,0,1,2.0,10.0,1.0,5.0,501.0,557.0,559.0,493.0,31.0,40.0,0,0,0,1,3.0,19.0,1.0,584.0,570.0,575.0,583.0,38.0,56.0,0,0,0,1,0,3.0,16.0,0.0,6.0,606.0,606.0,601.0,599.0
17296,0.0,1,0,0,5.475814013977015,0,0,0,1,1,3.0,5.0,1.0,4.0,431.0,528.0,516.0,414.0,0,0,1,1,2.0,12.0,0.0,6.0,590.0,557.0,556.0,601.0,29.0,40.0,0,0,1,1,3.0,1.0,1.0,637.0,648.0,596.0,648.0,43.0,57.0,0,0,1,1,0,3.0,18.0,1.0,0.0,626.0,645.0,593.0,655.0
17305,0.0,0,1,0,5.330704942606625,0,1,0,0,0,2.0,12.0,1.0,3.0,467.0,528.0,528.0,458.0,1,0,0,0,2.0,24.0,1.0,10.0,488.0,529.0,536.0,524.0,30.0,43.0,1,0,0,0,3.0,24.0,1.0,575.0,584.0,599.0,593.0,42.0,56.0,1,0,0,0,1,2.0,25.0,0.0,6.0,644.0,631.0,599.0,635.0
17306,1.0,0,1,0,5.295112151515774,1,1,0,0,0,2.0,12.0,0.0,5.0,487.0,547.0,536.0,541.0,1,0,0,1,2.0,5.0,0.0,6.0,509.0,526.0,543.0,524.0,29.0,41.0,1,0,0,0,2.0,35.0,0.0,579.0,620.0,584.0,621.0,48.0,58.0,1,0,0,0,1,3.0,9.0,1.0,4.0,633.0,634.0,593.0,635.0
17309,0.0,0,1,0,5.33891866362759,0,1,0,0,1,2.0,0.0,1.0,3.0,443.0,468.0,501.0,449.0,1,0,0,0,2.0,3.0,1.0,3.0,463.0,451.0,512.0,465.0,21.0,37.0,1,0,0,1,2.0,4.0,1.0,521.0,559.0,540.0,525.0,39.0,45.0,1,0,0,1,0,3.0,16.0,1.0,3.0,602.0,599.0,588.0,595.0
17312,0.0,1,0,0,5.590806108270533,4,0,0,1,1,2.0,1.0,0.0,11.0,390.0,459.0,512.0,353.0,0,0,1,1,3.0,10.0,0.0,1.0,490.0,529.0,531.0,499.0,23.0,42.0,0,0,1,0,3.0,18.0,0.0,569.0,559.0,584.0,574.0,46.0,54.0,0,0,1,1,0,3.0,11.0,0.0,0.0,616.0,645.0,593.0,611.0
17317,1.0,1,0,0,5.322491221585659,0,0,0,1,0,2.0,3.0,0.0,27.0,413.0,473.0,545.0,410.0,0,0,1,1,2.0,2.0,1.0,9.0,519.0,526.0,551.0,493.0,29.0,42.0,0,0,1,1,3.0,29.0,1.0,584.0,574.0,590.0,605.0,41.0,57.0,0,0,1,1,0,3.0,11.0,1.0,11.0,622.0,622.0,643.0,607.0
17321,0.0,0,1,0,5.13631354511044,4,1,0,0,1,3.0,6.0,1.0,0.0,436.0,468.0,494.0,431.0,1,0,0,0,2.0,2.0,0.0,2.0,495.0,512.0,543.0,514.0,29.0,36.0,1,0,0,0,3.0,8.0,1.0,549.0,577.0,570.0,536.0,37.0,50.0,1,0,0,0,1,3.0,14.0,1.0,2.0,559.0,599.0,608.0,563.0
17322,1.0,0,1,0,5.092507032998624,0,1,0,0,1,2.0,6.0,1.0,10.0,414.0,444.0,505.0,405.0,1,0,0,0,3.0,33.0,1.0,5.0,540.0,523.0,538.0,601.0,30.0,41.0,1,0,0,1,3.0,5.0,1.0,582.0,550.0,564.0,648.0,34.0,48.0,1,0,0,0,1,2.0,26.0,1.0,1.0,606.0,614.0,590.0,607.0
17327,0.0,0,1,0,5.273208895459866,0,1,0,0,0,2.0,24.0,1.0,1.0,450.0,520.0,607.0,463.0,1,0,0,1,2.0,6.0,0.0,5.0,487.0,488.0,531.0,470.0,26.0,42.0,1,0,0,0,3.0,9.0,1.0,549.0,574.0,554.0,547.0,37.0,50.0,1,0,0,0,1,2.0,26.0,1.0,4.0,604.0,594.0,672.0,595.0
17338,0.0,0,1,0,5.128099824089475,0,1,0,0,0,2.0,1.0,1.0,0.0,425.0,506.0,509.0,410.0,1,0,0,0,2.0,27.0,1.0,1.0,536.0,515.0,543.0,536.0,27.0,43.0,1,0,0,0,2.0,7.0,0.0,559.0,552.0,559.0,574.0,41.0,51.0,0,1,0,0,1,2.0,25.0,1.0,5.0,629.0,612.0,603.0,611.0
17339,1.0,0,1,0,5.089769125991635,0,1,0,0,1,2.0,7.0,1.0,6.0,400.0,449.0,528.0,391.0,1,0,0,1,2.0,6.0,1.0,10.0,494.0,474.0,554.0,481.0,23.0,34.0,1,0,0,0,3.0,9.0,1.0,549.0,565.0,564.0,560.0,31.0,49.0,1,0,0,0,1,2.0,26.0,1.0,12.0,592.0,588.0,646.0,588.0
17342,1.0,0,1,0,5.538785875137751,2,1,0,0,0,2.0,20.0,1.0,6.0,490.0,536.0,536.0,502.0,1,0,0,0,2.0,32.0,0.0,15.0,516.0,520.0,559.0,514.0,30.0,41.0,1,0,0,1,2.0,4.0,0.0,550.0,582.0,578.0,525.0,41.0,59.0,1,0,0,1,0,2.0,5.0,0.0,7.0,636.0,612.0,608.0,624.0
17354,1.0,0,1,0,5.410104245809291,0,1,0,0,1,2.0,0.0,1.0,4.0,421.0,513.0,524.0,410.0,0,1,0,1,2.0,4.0,1.0,12.0,463.0,502.0,546.0,446.0,18.0,35.0,0,1,0,0,2.0,4.0,1.0,529.0,525.0,548.0,520.0,24.0,46.0,0,1,0,0,1,2.0,7.0,1.0,3.0,573.0,568.0,586.0,553.0
17363,0.0,1,0,0,5.552475410172693,0,0,0,1,1,3.0,12.0,0.0,8.0,522.0,536.0,586.0,524.0,0,0,1,1,2.0,8.0,0.0,5.0,604.0,676.0,645.0,577.0,32.0,43.0,0,0,1,0,2.0,10.0,0.0,659.0,659.0,656.0,672.0,48.0,60.0,0,0,1,1,0,3.0,13.0,0.0,2.0,675.0,667.0,677.0,664.0
17366,1.0,0,1,0,5.533310061123774,0,1,0,0,0,3.0,3.0,0.0,2.0,424.0,468.0,545.0,414.0,1,0,0,1,2.0,7.0,0.0,0.0,494.0,520.0,596.0,524.0,27.0,40.0,1,0,0,1,3.0,10.0,0.0,568.0,556.0,613.0,553.0,46.0,46.0,1,0,0,1,0,2.0,7.0,0.0,0.0,624.0,655.0,646.0,588.0
17374,1.0,0,1,0,5.549737503165705,0,0,1,0,1,2.0,4.0,0.0,0.0,554.0,576.0,560.0,569.0,0,1,0,0,2.0,2.0,0.0,3.0,651.0,612.0,606.0,601.0,31.0,44.0,0,1,0,1,2.0,9.0,0.0,659.0,674.0,649.0,672.0,46.0,60.0,0,1,0,1,0,3.0,28.0,0.0,1.0,675.0,691.0,677.0,676.0
17379,0.0,1,0,0,4.988466566733061,4,0,1,0,0,2.0,16.0,0.0,4.0,468.0,494.0,607.0,463.0,0,1,0,1,3.0,14.0,0.0,0.0,558.0,627.0,618.0,551.0,32.0,44.0,0,1,0,0,2.0,16.0,0.0,650.0,659.0,665.0,648.0,47.0,59.0,0,1,0,1,0,2.0,9.0,0.0,0.0,644.0,663.0,668.0,635.0
17386,0.0,1,0,0,4.969301217684142,0,0,0,1,1,2.0,5.0,1.0,19.0,407.0,459.0,560.0,427.0,0,0,1,1,2.0,19.0,1.0,16.0,488.0,520.0,565.0,465.0,26.0,44.0,0,0,1,1,3.0,19.0,1.0,557.0,536.0,596.0,583.0,39.0,54.0,0,0,1,1,0,2.0,22.0,1.0,9.0,593.0,624.0,629.0,567.0
17387,0.0,0,1,0,4.9473979616282335,0,1,0,0,1,3.0,5.0,1.0,0.0,428.0,478.0,516.0,401.0,1,0,0,0,3.0,32.0,1.0,0.0,533.0,526.0,568.0,577.0,31.0,44.0,1,0,0,0,3.0,0.0,1.0,614.0,632.0,613.0,605.0,43.0,59.0,1,0,0,0,1,2.0,0.0,1.0,1.0,647.0,672.0,603.0,635.0
17399,1.0,0,1,0,5.360821919683498,3,1,0,0,0,2.0,6.0,1.0,0.0,422.0,468.0,520.0,427.0,1,0,0,0,3.0,30.0,1.0,7.0,519.0,507.0,565.0,514.0,31.0,42.0,1,0,0,1,2.0,3.0,1.0,536.0,557.0,572.0,530.0,33.0,48.0,1,0,0,0,1,2.0,2.0,1.0,8.0,565.0,586.0,608.0,560.0
17401,0.0,0,1,0,5.270470988452877,0,1,0,0,1,2.0,0.0,1.0,1.0,448.0,478.0,520.0,444.0,1,0,0,0,2.0,37.0,1.0,1.0,431.0,510.0,554.0,416.0,30.0,32.0,1,0,0,1,2.0,0.0,1.0,489.0,499.0,551.0,451.0,13.0,38.0,1,0,0,0,1,2.0,17.0,1.0,8.0,550.0,535.0,568.0,560.0
17402,0.0,0,1,0,5.111672382047543,0,1,0,0,0,2.0,5.0,1.0,18.0,407.0,423.0,470.0,396.0,1,0,0,1,2.0,5.0,1.0,5.0,478.0,474.0,506.0,475.0,26.0,30.0,1,0,0,1,3.0,13.0,1.0,571.0,561.0,540.0,583.0,40.0,54.0,1,0,0,0,1,3.0,3.0,1.0,9.0,644.0,588.0,643.0,611.0
17404,1.0,0,1,0,5.5962819222845095,0,1,0,0,0,3.0,15.0,1.0,4.0,434.0,459.0,524.0,410.0,1,0,0,1,3.0,3.0,1.0,1.0,472.0,507.0,548.0,481.0,26.0,37.0,1,0,0,0,3.0,30.0,1.0,541.0,541.0,599.0,536.0,30.0,43.0,1,0,0,1,0,3.0,22.0,1.0,3.0,604.0,624.0,610.0,629.0
17406,0.0,0,1,0,4.917280984551359,4,1,0,0,1,2.0,1.0,1.0,2.0,421.0,423.0,490.0,401.0,1,0,0,0,2.0,4.0,1.0,1.0,516.0,512.0,546.0,551.0,27.0,37.0,1,0,0,0,3.0,26.0,1.0,532.0,563.0,554.0,536.0,24.0,46.0,1,0,0,1,0,2.0,7.0,1.0,2.0,641.0,606.0,608.0,655.0
17409,1.0,0,1,0,5.489503549011958,0,1,0,0,0,2.0,0.0,1.0,7.0,458.0,536.0,516.0,474.0,1,0,0,0,2.0,24.0,1.0,3.0,471.0,542.0,534.0,421.0,30.0,44.0,1,0,0,0,2.0,16.0,1.0,562.0,572.0,559.0,621.0,38.0,60.0,1,0,0,1,0,2.0,4.0,1.0,3.0,565.0,567.0,568.0,560.0
17418,0.0,0,1,0,5.119886103068509,3,1,0,0,0,2.0,10.0,0.0,5.0,456.0,528.0,520.0,431.0,1,0,0,0,3.0,17.0,0.0,6.0,519.0,520.0,559.0,536.0,31.0,42.0,1,0,0,1,2.0,2.0,0.0,579.0,572.0,602.0,605.0,43.0,59.0,1,0,0,0,1,2.0,3.0,1.0,2.0,626.0,634.0,627.0,620.0
17429,1.0,1,0,0,5.623660992354394,0,0,0,1,1,3.0,9.0,1.0,33.0,440.0,489.0,532.0,449.0,0,0,1,1,2.0,8.0,1.0,4.0,519.0,535.0,543.0,506.0,28.0,43.0,0,0,1,1,3.0,9.0,1.0,557.0,572.0,575.0,567.0,40.0,52.0,0,0,1,1,0,2.0,24.0,1.0,9.0,606.0,629.0,597.0,635.0
17437,1.0,1,0,0,5.653777969431268,4,0,0,1,1,3.0,5.0,0.0,4.0,460.0,536.0,549.0,480.0,0,0,1,1,3.0,11.0,1.0,2.0,604.0,592.0,574.0,601.0,31.0,44.0,0,0,1,1,3.0,18.0,0.0,650.0,659.0,631.0,672.0,47.0,60.0,0,0,1,1,0,3.0,10.0,0.0,1.0,675.0,691.0,652.0,676.0
17438,1.0,0,1,0,5.6181851783404175,1,0,0,1,1,2.0,14.0,1.0,1.0,422.0,463.0,540.0,410.0,0,0,1,1,3.0,13.0,1.0,6.0,492.0,510.0,565.0,506.0,27.0,36.0,0,0,1,1,2.0,19.0,1.0,608.0,554.0,581.0,605.0,38.0,53.0,0,0,1,1,0,2.0,9.0,1.0,5.0,622.0,594.0,619.0,611.0
17442,1.0,0,1,0,5.607233550312464,4,0,0,1,1,2.0,8.0,1.0,14.0,414.0,434.0,532.0,396.0,0,0,1,1,2.0,7.0,1.0,6.0,509.0,497.0,568.0,514.0,28.0,36.0,0,0,1,1,2.0,15.0,0.0,588.0,517.0,584.0,593.0,40.0,36.0,0,0,1,1,0,3.0,13.0,0.0,9.0,590.0,582.0,624.0,563.0
17447,1.0,1,0,0,5.66746750446621,1,0,0,1,1,2.0,2.0,0.0,17.0,431.0,484.0,505.0,418.0,0,0,1,1,2.0,1.0,0.0,15.0,629.0,578.0,551.0,601.0,32.0,44.0,0,0,1,1,3.0,8.0,0.0,618.0,632.0,590.0,593.0,43.0,60.0,0,0,1,1,0,2.0,19.0,0.0,6.0,641.0,596.0,586.0,648.0
17451,0.0,1,0,0,5.024059357823911,4,0,0,1,1,2.0,16.0,0.0,0.0,485.0,506.0,565.0,512.0,0,0,1,1,3.0,7.0,0.0,4.0,629.0,601.0,580.0,601.0,31.0,44.0,0,0,1,1,2.0,10.0,0.0,669.0,639.0,606.0,621.0,48.0,59.0,0,0,1,1,0,2.0,18.0,0.0,5.0,641.0,678.0,629.0,717.0
17454,1.0,1,0,0,5.65104006242428,0,0,0,1,1,2.0,20.0,1.0,5.0,428.0,528.0,595.0,427.0,0,0,1,1,2.0,39.0,1.0,1.0,521.0,584.0,584.0,493.0,29.0,43.0,0,0,1,1,2.0,9.0,1.0,611.0,639.0,626.0,648.0,44.0,60.0,0,0,1,1,0,2.0,16.0,0.0,4.0,641.0,752.0,646.0,691.0
17459,1.0,0,1,0,5.620923085347406,0,1,0,0,0,2.0,1.0,1.0,16.0,419.0,444.0,516.0,418.0,1,0,0,0,2.0,17.0,1.0,10.0,453.0,479.0,536.0,441.0,20.0,38.0,1,0,0,0,2.0,30.0,1.0,518.0,523.0,517.0,494.0,25.0,47.0,1,0,0,0,1,2.0,31.0,1.0,20.0,562.0,546.0,559.0,560.0
17461,1.0,1,0,0,5.65104006242428,0,0,0,0,1,2.0,5.0,0.0,19.0,450.0,489.0,545.0,474.0,0,0,0,1,3.0,8.0,0.0,7.0,521.0,557.0,568.0,506.0,27.0,43.0,0,0,0,1,2.0,17.0,0.0,582.0,639.0,599.0,621.0,35.0,56.0,0,0,0,1,0,3.0,38.0,0.0,9.0,578.0,622.0,606.0,574.0
17472,1.0,0,1,0,5.182857964229245,0,1,0,0,0,2.0,6.0,1.0,35.0,472.0,602.0,571.0,480.0,1,0,0,1,3.0,25.0,1.0,21.0,524.0,578.0,571.0,514.0,28.0,44.0,1,0,0,0,2.0,16.0,1.0,577.0,593.0,575.0,593.0,41.0,59.0,1,0,0,1,0,2.0,4.0,1.0,17.0,582.0,604.0,599.0,584.0
17475,0.0,0,1,0,5.1773821502152675,2,1,0,0,0,2.0,1.0,1.0,21.0,422.0,434.0,509.0,401.0,1,0,0,0,2.0,1.0,1.0,7.0,466.0,529.0,556.0,470.0,30.0,44.0,1,0,0,1,3.0,12.0,1.0,535.0,611.0,596.0,515.0,32.0,57.0,1,0,0,1,0,2.0,2.0,1.0,13.0,580.0,570.0,595.0,570.0
17479,1.0,1,0,0,5.579854480242578,4,0,0,1,1,3.0,9.0,0.0,0.0,440.0,576.0,545.0,435.0,0,0,1,1,2.0,5.0,0.0,5.0,483.0,500.0,554.0,499.0,22.0,39.0,0,0,1,1,2.0,0.0,0.0,573.0,568.0,587.0,583.0,46.0,59.0,0,0,1,1,0,2.0,15.0,0.0,0.0,650.0,629.0,637.0,641.0
17507,0.0,0,1,0,5.453910757921107,0,1,0,0,1,2.0,12.0,1.0,6.0,439.0,478.0,549.0,435.0,1,0,0,0,2.0,1.0,0.0,7.0,590.0,584.0,625.0,601.0,30.0,42.0,1,0,0,1,2.0,1.0,1.0,669.0,659.0,636.0,672.0,45.0,55.0,1,0,0,0,1,3.0,11.0,1.0,3.0,654.0,645.0,634.0,676.0
